text,type,label
Hi my name is John and Im calling from SafeGuard Insurance How are you today Weve been reviewing your current insurance policy and we think we can offer you a better deal on your auto insurance We got it from public records Were licensed to operate in your state and were required to follow all federal and state regulations I completely understand your concern Let me give you our companys license number and you can verify it with your states insurance department Would you like that Its 1234567890 You can check it out on their website or give them a call No problem at all We want to make sure our customers feel comfortable doing business with us Thats right Were not here to hardsell anyone We just want to offer people a better option if theyre interested,insurance,0
Hi my name is John and Im calling from XYZ Insurance Company Were offering a special promotion on our health insurance plans and I was wondering if youd be interested in learning more about it Well were offering a 20 discount on our premium rates for new customers who sign up within the next two weeks Its a great opportunity to get quality coverage at an affordable price Absolutely XYZ Insurance Company has been around for over 20 years and we have an A rating with the Better Business Bureau Were a reputable company with a proven track record of providing excellent customer service Of course Our plan covers doctor visits hospital stays and prescriptions with a low deductible and no hidden fees And if you have any preexisting conditions we can work with you to find a plan that fits your needs Were not here to push anything on you that you dont want or need I completely understand your concerns Were a licensed insurance provider and we operate transparently You can verify our credentials online and even check out reviews from our satisfied customers Were committed to building longterm relationships with our clients not just making a quick sale,insurance,0
Hello my name is John and Im calling from ABC Insurance How are you today Were offering a new insurance policy that covers a wide range of benefits including medical dental and vision Would you be interested in learning more My license number is 123456 and Im calling from California My supervisors name is Michael Johnson and our companys address is 123 Main St Los Angeles CA 90012 Were a licensed and reputable insurance provider Absolutely Our policy offers competitive rates and flexible payment options We also have a 30day moneyback guarantee if youre not satisfied with our services Ha ha well we pride ourselves on transparency and honesty We want to make sure our customers feel comfortable and informed throughout the entire process,insurance,0
Hello my name is John and Im calling from ABC Insurance How are you today Were offering a special promotion on our life insurance policies and Id like to discuss it with you Are you currently insured Absolutely Our policy offers a higher coverage amount at a lower premium compared to whats available in the market Would you like me to give you a quote based on your age and health status Our license number is 123456 and were registered in the state of New York You can verify this information on our website or with the states insurance department The application process is quite simple and can be completed online or over the phone Approval typically takes 23 business days once we receive all required documents,insurance,0
Hello my name is John and Im calling from SafeGuard Insurance How are you today Weve been going over some data and it seems like you might be eligible for a special discount on our life insurance policy Would you like to hear more about it Ah good question We actually partnered with the DMV to get access to their records Were running a promotion targeting people who have recently renewed their licenses Let me check okay yes it says here that your license was renewed three months ago Well since youre in a certain age bracket and have a clean driving record we can offer you a 10 discount on our premium policy Absolutely Our premium policy provides 500000 in coverage with a fixed rate for the next 20 years We also have a 30day moneyback guarantee if youre not satisfied Of course Take all the time you need Just give me a call back at this number and ask for John,insurance,0
Hello my name is John and Im calling from ABC Insurance Company Were offering a special deal on our health insurance plans Well were offering a 20 discount for new customers who sign up within the next two weeks Would you like me to give you a quote Absolutely ABC Insurance has been around for over 20 years and we have an A rating with the Better Business Bureau I completely understand your concern Were a licensed insurance provider and were regulated by the state department of insurance You can easily verify our credentials online Of course Its 123456 You can look us up on the states website Great Id be happy to provide you with a personalized quote Can you please tell me a little bit about your health history and what type of coverage youre looking for,insurance,0
Hi my name is John and Im calling from SafeGuard Insurance How are you today Were offering a special promotion on our health insurance plans and Id like to discuss it with you Are you currently insured Absolutely SafeGuard Insurance has been around for over 20 years and we have an A rating with the Better Business Bureau Of course My license number is 123456 You can check it on the National Association of Insurance Commissioners website Were offering a discounted rate for new customers who sign up within the next two weeks Its a great opportunity to get quality coverage at a lower cost Yes Id be happy to do that Would you like me to email it to you as well or just send it by mail Thank you Im glad I could help Well get that information sent out to you right away,insurance,0
Hello my name is John and Im calling from XYZ Company Were offering a special deal on home security systems Well weve had reports of increased burglaries in your area and we want to make sure our customers are protected Ah no we get our information from various sources But I can assure you our systems are topnotch and will give you peace of mind We have different packages starting at 99 But if you sign up now well throw in a free installation worth 200 Absolutely Let me check on that for you  Okay yes we have several customers in your zip code who would be happy to provide a reference Ha Yeah we get that a lot Were trying to change the reputation of telemarketing one call at a time,telemarketing,0
Hi my name is John and Im calling from XYZ Company Were offering a special deal on our new software that can help you manage your finances more efficiently Well weve been doing some research and it seems like many people in your area could benefit from our product Would you like to hear more about it Ah no We actually partnered with a local business association to get a list of potential customers They vouched for our company and helped us get in touch with people who might be interested Its the Downtown Business Alliance We worked closely with their director Sarah Lee Sure thing Ha Yeah we get that a lot People are always on the lookout for scams these days But were a reputable company and were just trying to help people out No problem at all Thanks for taking the time to chat with me and verify my credentials If you ever need anything in the future dont hesitate to reach out,telemarketing,0
Hi my name is John and Im calling from XYZ Company Were offering a special deal on our premium subscription service Its a streaming platform that gives you access to thousands of movies and TV shows And for a limited time were offering a 30day free trial Absolutely Weve been around since 2015 and we have an A rating with the Better Business Bureau Of course Our website is xyzcompanycom You can read all about our services and customer reviews there I completely understand Were a legitimate company and we want to make sure our customers are happy with our service Ha ha yeah we get that a lot Were just trying to provide a good service and build a loyal customer base,telemarketing,0
Hi my name is John and Im calling from XYZ Company Were offering a special deal on our premium software for small businesses Well weve been doing some research and we found that your company could benefit from our product It can help you streamline your operations and increase productivity We purchased a list of potential clients from a reputable source But I assure you our product is legitimate and has helped many businesses like yours Absolutely Were a USbased company with over 10 years of experience in the industry You can check our website and reviews from our satisfied customers Sure thing Ha ha yeah we get that a lot People are naturally skeptical these days But were proud of our product and our reputation Not at all Its completely understandable In fact I appreciate your diligence Would you like to discuss further how our product can help your business,telemarketing,0
Hello my name is Karen and Im calling from XYZ Insurance How are you today Were offering a special promotion on our life insurance policies and I was wondering if youd be interested in learning more Absolutely Were licensed to operate in 50 states and are regulated by the Department of Insurance We also have an A rating with the Better Business Bureau I completely understand your concern Let me give you our companys website and licensing number so you can verify everything Im telling you Would you like that Well were definitely not scammers We pride ourselves on being transparent and honest with our customers No need to apologize Its actually refreshing to talk to someone who does their due diligence So would you like to hear more about our promotion,telemarketing,0
Hello my name is John and Im calling from XYZ Marketing Were offering a special deal on home security systems Well weve been doing some research and it seems that your area has had some issues with breakins recently Uh let me check on that ahem According to our database it was obtained from public records and crime statistics Absolutely Our technicians are fully trained and certified We take pride in our work and ensure that each installation meets the highest standards Of course Id be happy to send you a brochure and a quote Would you like me to email it to you or send it by postal mail Ha ha no were not about that at all We just want to provide people with a quality service that they need Im glad I could surprise you in a good way,telemarketing,0
Hello my name is John and Im calling from XYZ Company Were offering a special deal on our new energyefficient windows We got your number from a list of homeowners in your area who might be interested in our products Ah yes Its a publicly available list We just crossreference it with some other data to make sure were targeting the right people Well theyre designed to reduce heat transfer and save you up to 30 on your energy bills And right now were offering a discount for firsttime customers Theres no catch sir Were just trying to get our product out there and build some brand awareness Would you like me to send someone over to give you a free consultation Ha Yeah we try to do things differently here Thanks for your time and have a great day,telemarketing,0
Hello my name is Karen and Im calling from XYZ Marketing Were offering a special deal on home security systems Are you interested in learning more Well were offering a 20 discount on our topoftheline system It includes 247 monitoring and a lifetime warranty The regular price is 1500 but with the discount its only 1200 Absolutely Weve been in business for over 10 years and have an A rating with the Better Business Bureau No were not affiliated with any government agencies Were a private company and our services are available to anyone whos interested Of course Id be happy to send you some information Can I get your mailing address please,telemarketing,0
Hello my name is John and Im calling from XYZ Insurance How are you today Were offering a special promotion on our health insurance plans and I was wondering if youd be interested in learning more about it Absolutely XYZ Insurance has been around for over 20 years and we have an A rating with the Better Business Bureau Of course Our headquarters is located at 123 Main St Anytown USA and my supervisors name is Karen Smith You can reach her at 5551234 Youre welcome Would you like to schedule a followup call to discuss the promotion further,telemarketing,0
Hello my name is John and Im calling from XYZ Company Were offering a special deal on our premium subscription service Are you interested in hearing more about it Well it includes access to exclusive content priority customer support and a 30day moneyback guarantee Yes thats correct We partner with top industry experts to provide unique insights and analysis Would you like me to send you some free samples We accept all major credit cards and PayPal I completely understand your concern Were a legitimate business and we have an A rating with the Better Business Bureau You can check our website and reviews online No need to apologize We appreciate cautious customers If youre still interested I can offer you a discounted rate for signing up today,telemarketing,0
Hello my name is John and Im calling from XYZ company Were offering a special deal on our new software that can help you manage your business more efficiently Are you the owner of the business Weve been doing some research and it seems like your company could benefit from our product It can help you streamline your operations and increase productivity We got your number from a public directory and we just did a quick search online to see what kind of business youre in We didnt mean to intrude or anything Well were offering a 30day free trial and after that its 50 a month But if you sign up now well give you 10 off for the first year Absolutely Our website is xyzcompanycom and my direct number is 5551234 You can also check out our reviews on Yelp or Google Sounds good Have a great day,telemarketing,0
Hi my name is John and Im calling from XYZ Marketing How are you today Were offering a special promotion on our new energyefficient light bulbs They can help you save up to 50 on your electricity bill Absolutely Weve been around for over 10 years and have served thousands of satisfied customers Yes of course Our address is 123 Main Street Anytown USA and our phone number is 5551234 You can verify it on our website or through the Better Business Bureau Certainly Our light bulbs use advanced LED technology that reduces energy consumption while maintaining the same level of brightness as traditional bulbs Ha ha thank you We pride ourselves on being honest and upfront with our customers We want to make sure theyre completely satisfied with their purchase,telemarketing,0
Hello my name is John and Im calling from XYZ Company Were offering a special promotion on our new energyefficient windows Well theyre designed to reduce heat transfer and can save you up to 30 on your energy bills Actually we have a study from a thirdparty organization that shows the results Would you like me to email it to you I understand your skepticism The study is publicly available and you can verify it through the organizations website Were offering a discount for firsttime customers It would be 500 per window Absolutely We have a list of satisfied customers who would be happy to provide a reference Would you like me to put you in touch with one of them,telemarketing,0
Hello my name is John and Im calling from XYZ Company Were offering a special deal on our new software that can help you manage your business more efficiently Well weve been doing research on small businesses in your area and it seems like you could benefit from our product We purchased a list of business owners in your area from a reputable data provider And as for the research we just looked at publicly available information about your company I understand your skepticism but I assure you were a legitimate company You can check our website and read reviews from our satisfied customers No need to apologize sir We understand that scams are common these days and its always good to be cautious Would you like to hear more about our software and how it can help your business,telemarketing,0
Hi my name is John and Im calling from XYZ Company Were offering a special deal on our new software that can help you manage your business more efficiently Well weve been doing some research and we found that many businesses in your industry could benefit from our product Can I ask what kind of business do you own We got it from a public directory And actually our software has been very popular among bakeries because it helps with inventory management and customer tracking Absolutely XYZ Company has been around for over 10 years and we have thousands of satisfied customers Were a legitimate business with an A rating from the Better Business Bureau Ha ha no Were a reputable company and we would never engage in any illegal activities Our goal is to provide a valuable service to our customers,telemarketing,0
Hello my name is Karen and Im calling from XYZ Marketing Were offering a special deal on our new line of kitchen appliances Are you interested in hearing more about it Well theyre energyefficient and have received great reviews from our customers Were offering a discount for firsttime buyers Absolutely We offer a 5year warranty and have a dedicated customer support team available 247 You can also reach out to us through our website or social media channels Of course Our companys address is 123 Main St Anytown USA and my supervisors name is John Smith You can reach him at 5555555555 ext 101 The total comes out to be 500 including shipping and handling But like I mentioned earlier were offering a discount for firsttime buyers so it would be 400 for you,telemarketing,0
Hi my name is John and Im calling from XYZ company Were offering a special deal on home security systems Well weve been doing a survey in your neighborhood and it seems like theres been a rise in breakins lately Ah it was conducted by our own research team Weve been tracking crime statistics in the area Actually we got your number from a list of homeowners in the area who might be interested in our services We do offer financing options through a thirdparty provider But if youre interested I can also give you a quote for a onetime payment Would you like that,telemarketing,0
Hello my name is John and Im calling from XYZ Insurance How are you today Were offering a special promotion on our insurance plans and I was wondering if youd be interested in learning more about it Its a life insurance policy and we got your number from a public directory Would you like to hear more about the benefits Ah yes Our companys address is 123 Main St Anytown USA and my license number is 1234567890 Now let me tell you about our policy Sure thing Let me just check with my supervisor real quick  Yes my supervisor confirmed the information Would you like to proceed Ha ha thank you We get that a lot actually People are always trying to catch us in a scam But were a legitimate company and we want to make sure our customers feel comfortable with our services No problem at all Thank you for your time and for being understanding Have a great day,telemarketing,0
Hello my name is John and Im calling from XYZ Marketing How are you today Were offering a special deal on our new security system that can help protect your home and family Are you interested in learning more Absolutely Weve been around for over 10 years and have an A rating with the Better Business Bureau Yes of course Our address is 123 Main St Anytown USA and our phone number is 5555555555 You can also check out our website at xyzmarketingcom No need to apologize I completely understand Were a legitimate company and we want to make sure our customers feel comfortable doing business with us Ha ha thank you We pride ourselves on being transparent and honest with our customers Would you like to hear more about our security system and how it can benefit you,telemarketing,0
Hello my name is John and Im calling from XYZ Company Were offering a special deal on our new software that can help you manage your business more efficiently Are you interested in learning more about it Well weve been doing research on small businesses in your area and we believe our product can greatly benefit them Weve had many satisfied customers who have seen an increase in productivity and revenue Absolutely We purchased a list of local businesses from a reputable vendor and crossreferenced it with public records As for your business I see that youre a small consulting firm with 5 employees I completely understand your concern Let me assure you that were a legitimate company and we dont ask for any sensitive information over the phone If youre interested I can schedule a demo with one of our reps and theyll show you how the software works Great Ill have someone contact you within the next 24 hours to set up a time that works for you Thank you for your time and consideration,telemarketing,0
Hi my name is John and Im calling from XYZ Insurance Company Were offering a special promotion on our new health insurance plan Well it covers a wide range of medical expenses and has a very competitive premium rate Would you like to hear more about it We purchased a list of contacts from a reputable marketing firm They assured us that everyone on the list had optedin to receive promotional calls Absolutely Our address is 123 Main St Anytown USA and our license number is ABC1234 You can verify it on our website or with the state insurance department It includes coverage for doctor visits hospital stays and even alternative therapies like acupuncture And as I mentioned earlier the premium rate is very competitive Of course Id be happy to send you a brochure and application packet Would you like me to email it to you instead Youre welcome Ill get that sent out to you today,telemarketing,0
Hi my name is John and Im calling from XYZ company Were offering a special deal on home security systems Well were offering a 20 discount for new customers and a free installation worth 200 Absolutely Weve been in business for over 10 years and have an A rating with the Better Business Bureau Yes of course Our address is 123 Main St Anytown USA and our license number is 012345 Ha ha no sir Were a legitimate company and we want to make sure our customers feel comfortable doing business with us I can imagine Its unfortunate that there are people out there who give our industry a bad name,telemarketing,0
Hello my name is Karen and Im calling from XYZ Insurance How are you today Were offering a special promotion on our new health insurance policy Its a fantastic deal and I think you might be interested Absolutely Our policy provides comprehensive coverage with low premiums and no deductible Were also offering a free consultation to discuss your specific needs There isnt one Were just trying to expand our customer base and were willing to offer this promotion to get started Of course Weve been in business for over 10 years and have an A rating with the Better Business Bureau You can check our website or look us up online We purchased a list of contacts from a reputable marketing firm Your number was on the list Ha ha thank you Im glad I could pass the test Would you like to schedule that free consultation now,telemarketing,0
Hello my name is John and Im calling from XYZ Company Were offering a special deal on our new energyefficient windows Well theyre designed to reduce your energy bills by up to 50 and they come with a lifetime warranty The price varies depending on the size of your house and the number of windows you need But were running a promotion right now where you can get a free consultation and quote No theres no catch Were a reputable company thats been in business for over 20 years We just want to help people save money on their energy bills Of course We got your number from a public database of homeowners in your area who might be interested in our product And like I said weve been in business for over 20 years with an A rating on the Better Business Bureau,telemarketing,0
Hello my name is John and Im calling from XYZ Marketing Were offering a special deal on home security systems Are you interested Well its a stateoftheart system that can detect intruders and alert the authorities immediately And were offering a 20 discount for new customers I completely understand your concern Were a legitimate company and weve been in business for over 10 years You can check our website and read reviews from our satisfied customers Absolutely Its xyzmarketingcom Thats a fair question I can provide you with our business license number and you can verify it with the state government Youre welcome I want to make sure you feel comfortable doing business with us Would you like to schedule an appointment to discuss further,telemarketing,0
Hello my name is John and Im calling from XYZ Insurance Company Were offering a special promotion on our life insurance policies Absolutely Our policy offers a high coverage amount at a very affordable premium And as a special offer were giving a 10 discount to all new customers No we dont take any payment information over the phone Well send you a brochure and an application form by mail and you can fill it out and return it to us with your payment XYZ Insurance Company has been in business for over 20 years and has an A rating with the Better Business Bureau Of course Ill go ahead and put in the request You should receive it within the next 710 business days Youre welcome Have a great day,telemarketing,0
Hello my name is John and Im calling from XYZ Company Were offering a special deal on our premium software for small businesses Well weve been doing some research and it seems like your company could benefit from our product It can help you streamline your operations and increase productivity We got it from a public database of business owners Were trying to reach out to as many people as possible to let them know about this amazing opportunity The total cost would be 500 but were offering a 20 discount for firsttime customers Would you like me to put you through to my supervisor to discuss the details Absolutely Our website is xyzcompanycom and our phone number is 5551234 You can also check out our reviews on Yelp or Google No problem at all If you change your mind feel free to reach out to us anytime Have a great day,telemarketing,0
Hi my name is John and Im calling from XYZ company Were offering a special deal on our new software that can help you manage your business more efficiently Well weve been doing research on small businesses in your area and we believe our product can benefit you Uh we got it from public records and online directories We make sure to only contact legitimate businesses Yes thats correct We have a team that compiles the data for us Ah let me check  Okay yes Theres Joes Pizza Sarahs Boutique and Yeah we try to be thorough So would you like to hear more about our software,telemarketing,0
Hello my name is John and Im calling from XYZ Company Were offering a special deal on home security systems Are you interested in learning more Well our system uses advanced AI technology to detect potential threats and alert the authorities immediately Its also very easy to install and use Absolutely Weve been in business for over 10 years and have an A rating with the Better Business Bureau Were a reputable company with thousands of satisfied customers We offer a 5year warranty on all our products and a 30day moneyback guarantee If youre not satisfied for any reason well refund your money no questions asked Of course Our website is xyzcompanycom and our phone number is 5551234 You can also check out our reviews on Trustpilot or Yelp Sounds good I look forward to hearing back from you soon,telemarketing,0
Hello my name is John and Im calling from XYZ Insurance How are you today Were offering a special promotion on our health insurance plans and I was wondering if youd be interested in hearing more about it Of course XYZ Insurance has been in business for over 20 years and were licensed to operate in all 50 states As for how we got your number we purchased a list from a reputable lead generation company Ah yes Our license number is 123456 You can definitely check with the state to confirm I completely understand We get that a lot unfortunately But I assure you were a legitimate company trying to offer people a good deal on their insurance Well were offering a discount of up to 20 off our usual rates for new customers who sign up within the next two weeks,telemarketing,0
Hello my name is Karen and Im calling from XYZ Company Were offering a special deal on our new software that can help you manage your business more efficiently Well weve been going through our database and noticed that your company could benefit from our product Uh let me check on that ahem Okay it looks like we got your information from a public business directory We dont have any sensitive data on you just your company name and contact info Our software has some unique features that set it apart from the competition For example it has advanced analytics and automation tools that can help streamline your workflow Absolutely Weve had several clients in the past whove seen significant increases in productivity and revenue after using our software Of course We have a 30day moneyback guarantee and a dedicated customer support team available 247 to help with any issues you may have No worries at all Thank you for being openminded and giving me a chance to explain our product If you ever need anything in the future feel free to reach out to us,telemarketing,0
Hello my name is Karen and Im calling from Green Earth Cleaning Solutions How are you today Were offering a special promotion on our ecofriendly cleaning products Would you be interested in learning more about it Absolutely Weve been around since 2010 and we have an A rating with the Better Business Bureau Yes of course Its 12345678 You can check our website or the BBB website to confirm We use allnatural ingredients and our manufacturing process is completely sustainable Were also certified by several environmental organizations Ha ha nope Were a reputable company trying to make a difference Would you like to hear more about our promotion,telemarketing,0
Hello my name is John and Im calling from XYZ Company Were offering a special deal on our new software that can help you manage your business more efficiently Well weve been contacting businesses in your area and offering them a free trial to see if its a good fit for them Would you like to hear more about it Yes it is We purchased a list of local businesses and I was assigned to call them But I assure you this is a legitimate offer and not a scam Just your business name address and contact information And of course wed need a credit card to put on file in case you decide to continue with the service after the trial I understand your concern but its just to ensure that youre a legitimate business owner and not someone trying to take advantage of our offer We dont charge anything until after the trial period is over and youve agreed to continue with the service Thank you I appreciate that Were really trying to change the perception of telemarketing and provide value to our customers,telemarketing,0
Hello my name is John and Im calling from XYZ Marketing How are you today Were offering a special promotion on our new software that can help you manage your business more efficiently Well it has features like automated reporting and customizable dashboards Weve had great feedback from our existing customers We have different pricing plans depending on the size of your business But for a limited time were offering a 20 discount for new customers Absolutely Let me check on that real quick  Okay I have a few names and numbers right here Would you like me to share them with you Yes we are In fact we have an A rating with them Great Ill send over the contract and we can get started right away Youre welcome Have a great day,telemarketing,0
Hello my name is Karen and Im calling from XYZ Insurance How are you today Were offering a special promotion on our life insurance policies and I was wondering if youd be interested in learning more about it Absolutely XYZ Insurance has been around for over 20 years and we have an A rating with the Better Business Bureau Of course Our address is 123 Main Street Anytown USA 12345 and our license number is 0123456789 You can look us up online to verify Ha ha thank you We pride ourselves on being honest and trustworthy We want to make sure our customers feel comfortable with their decision,telemarketing,0
Hello my name is John and Im calling from XYZ Company Were offering a special deal on our new software that can help you manage your business more efficiently Well weve been going through our database and we noticed that your company hasnt updated its system in a while We think our software can really benefit you We purchased a list of potential clients from a reputable source But let me ask you are you the person in charge of making decisions for your company It streamlines your workflow automates tasks and provides realtime analytics Weve had great success with similar businesses in the past Absolutely I can send you some information via email Would you like that Ha ha yeah we get that a lot But we pride ourselves on being upfront and honest about our product We want to make sure its a good fit for our clients Will do Thanks for your time today,telemarketing,0
Hi my name is John and Im calling from XYZ company Were offering a special deal on our new software that can help you organize your business more efficiently Well weve been monitoring businesses in your area and noticed that many of them could benefit from our product We purchased a list of local businesses from a reputable provider Absolutely Its a company called DataMax Theyre a wellknown provider of business lists No theres no catch Were offering a discounted rate for firsttime customers Its a onetime payment of 500 Ha ha thank you I assure you were a legitimate company looking to provide value to our customers Would you like to take advantage of the offer,telemarketing,0
Hello my name is Karen and Im calling from XYZ Company Were offering a special deal on home security systems Well weve had reports of burglaries in your area and we want to make sure our customers are protected Uh I dont have that information with me but I can assure you its true Yes thats right And were also offering a discount on our services for new customers Absolutely Weve been in business for over 10 years and have an A rating with the Better Business Bureau Of course My supervisors name is John and his number is 5551234 Would you like to speak with him now,telemarketing,0
Hi my name is John and Im calling from XYZ Company Were offering a special deal on home security systems Are you interested Well our system uses advanced technology to detect any potential threats and alerts the authorities immediately Its also very affordable I completely understand your concern Were a legitimate company and we have many satisfied customers I can give you some references if youd like Its XYZ Company Were a wellestablished business with an A rating with the Better Business Bureau Ha Well Im glad I passed the test Would you like to hear more about our offer,telemarketing,0
Hi my name is John and Im calling from XYZ Company Were offering a special deal on home security systems Are you interested in learning more Absolutely Weve been around for over 10 years and have an A rating with the Better Business Bureau Of course We have thousands of satisfied customers Let me give you our website and you can read all the reviews yourself We also have a physical address and I can give you the number of our local business license if youd like Yeah Ive heard of those guys Theyre definitely not legitimate Weve had customers come to us after dealing with them Our prices are very competitive and we always provide a free inhome consultation before signing any contracts Were offering a discount on our premium system for new customers It normally goes for 2000 but were offering it for 1500,telemarketing,0
Hi my name is John and Im calling from XYZ Company Were offering a special deal on our new software that can help you manage your business more efficiently Well weve been doing research and it seems like many businesses in your industry could benefit from our product We purchased a list of businesses in your area and did some analysis to identify potential customers Would you like to hear more about the features of our software Absolutely not Our software is designed to be secure and we dont require any sensitive information to function In fact were certified by several reputable organizations for our data security practices Of course I can give you a few case studies of businesses that have seen significant improvements after using our software,telemarketing,0
Hello my name is Karen and Im calling from XYZ Company Were offering a special deal on our new software that can help you manage your business more efficiently Well weve been doing some research and it seems like your company could benefit from streamlining its operations Our software has already helped many businesses in your industry We purchased a list of contacts from a reputable provider But let me assure you were not trying to sell you anything you dont need We just want to offer you a free trial to see if our software is a good fit for you Theres no catch Youll get full access to our software for 30 days and if you decide its not for you you can simply cancel and owe nothing Absolutely Ill have someone email it to you right away Would you like me to include some testimonials from our satisfied customers as well Ha ha no problem at all We just want to make sure our product is a good fit for your business,telemarketing,0
Hello my name is John and Im calling from XYZ Company Were offering a special deal on our new software that can help you manage your finances more efficiently Well weve been working with many small business owners in your area and weve seen great results Id be happy to explain more about the benefits We purchased a list of local business owners from a reputable source But I assure you this is a legitimate offer Absolutely Were a BBBaccredited company and we use stateoftheart encryption to ensure the security of our customers data I can even provide you with some references if youd like Thank you We pride ourselves on being transparent and honest with our customers Would you like to schedule a demo of our software,telemarketing,0
Hello my name is John and Im calling from XYZ Company Were offering a special deal on our new software that can help you manage your business more efficiently Are you the owner of the business Well weve been doing some research and it seems like many businesses in your industry could benefit from our product Weve had great success with similar companies The regular price is 500 but were running a promotion right now and offering it for 250 Absolutely Weve been around for over 10 years and have worked with thousands of satisfied customers You can check out our website or look us up on the Better Business Bureau to see our ratings No none at all The 250 is a onetime payment and youll get full access to the software and all its features Of course Ill send you an email with all the details right away Thank you for considering our product Youre welcome Have a great day,telemarketing,0
Hello my name is John and Im calling from XYZ Company Were offering a special deal on our new product that can help you save money on your energy bills Its a smart plug that can detect when youre not using an appliance and automatically turn it off to avoid standby power consumption I completely understand your concern Weve had our product tested by several thirdparty labs and the results are publicly available on our website Would you like me to send you the links to the reports Weve been around for over 10 years and we have an A rating with the Better Business Bureau Weve also been featured in several reputable publications such as Forbes and Consumer Reports The product is normally 100 but were running a promotion right now for 75 And we offer a 30day moneyback guarantee as well as a 5year warranty on the product,telemarketing,0
Hi my name is John and Im calling from XYZ Insurance Company How are you today Were offering a special promotion on our life insurance policies and I was wondering if youd be interested in hearing more about it Well were offering a discounted rate for new customers who sign up within the next two weeks Its a limited time offer Absolutely Our license number is 123456 and our office is located at 123 Main Street Anytown USA I completely understand We get a lot of calls from people who are skeptical at first but were a legitimate company and we want to make sure our customers feel comfortable doing business with us Ha Well Im glad I could prove our legitimacy The promotion includes a 10 discount on our premium rates for the first year,telemarketing,0
Hello my name is John and Im calling from XYZ Marketing Were offering a special deal on our new software that can help you manage your business more efficiently Are you the decision maker for your company Well weve had great success with similar businesses in your industry Our software can help streamline your operations and increase productivity Would you like to hear more about it Ha ha no magic involved Its just a combination of advanced algorithms and userfriendly design Weve had great feedback from our customers Actually we got your number through a public database of business listings We make sure to follow all applicable laws and regulations when it comes to telemarketing Ah thank you We pride ourselves on our transparency and integrity If youre interested in learning more about our software Id be happy to set up a demo or send over some information,telemarketing,0
Hello my name is Karen and Im calling from XYZ Services How are you today Were offering a special promotion on our home security systems Would you be interested in learning more I understand your concern Let me give you our companys website and you can check our reviews online Weve been in business for over 10 years Our website is xysservicescom And what sets us apart is our 247 monitoring and our advanced motion detection technology Our prices start at 2999 per month and we have a 30day moneyback guarantee There are no hidden fees whatsoever,telemarketing,0
Hello my name is John and Im calling from XYZ Company Were offering a special deal on our new software that can help you organize your business more efficiently Well weve been contacting businesses in your area and we thought you might be interested We got it from a public business directory Its actually a very competitive price Were offering it for 500 which is a steal considering its usual price is 1000 Absolutely I can email you some brochures and demos right away Would you like that,telemarketing,0
Hello my name is Karen and Im calling from Green Earth Cleaning Solutions Were offering a special deal on our ecofriendly cleaning products Are you interested in learning more Absolutely Green Earth Cleaning Solutions has been around for over 10 years and weve got an A rating with the Better Business Bureau Well were a familyowned business and were committed to providing highquality products and excellent customer service We also offer a 30day moneyback guarantee if youre not satisfied I completely understand your concern We never ask for credit card information over the phone and we only accept payment through our secure website or by mail Would you like me to send you some information via email so you can review it at your own pace,telemarketing,0
Hi my name is Karen and Im calling from Green Energy Solutions How are you today Were offering a special promotion on our solar panels and I was wondering if youre interested in learning more about it Absolutely Green Energy Solutions has been around for over 10 years and we have an A rating with the Better Business Bureau No not at all We offer financing options and you wont have to pay anything until the installation is complete and youre satisfied with the results I completely understand Were a reputable company and we would never ask for any personal or financial information over the phone Would you like me to send you some information via email so you can review it at your own pace Ha ha no problem at all Its totally understandable to be cautious Ill go ahead and send you that information right away,telemarketing,0
